time,lat,lon,GHI,model_index
2018-07-20 21:00:00,62.0,9.0,0.0,4.0
2018-07-20 22:00:00,62.0,9.0,0.0,4.0
2018-07-20 23:00:00,62.0,9.0,0.0,4.0
2018-07-21 00:00:00,62.0,9.0,0.0,4.0
2018-07-21 01:00:00,62.0,9.0,0.0,4.0
2018-07-21 02:00:00,62.0,9.0,0.0,4.0
2018-07-21 03:00:00,62.0,9.0,8.149296,5.0
2018-07-21 04:00:00,62.0,9.0,65.200134,6.0
2018-07-21 05:00:00,62.0,9.0,151.39406,6.0
2018-07-21 06:00:00,62.0,9.0,256.87112,6.0
2018-07-21 07:00:00,62.0,9.0,426.3026,6.0
2018-07-21 08:00:00,62.0,9.0,540.60236,6.0
2018-07-21 09:00:00,62.0,9.0,613.38293,6.0
2018-07-21 10:00:00,62.0,9.0,658.22314,6.0
2018-07-21 11:00:00,62.0,9.0,673.8739,6.0
2018-07-21 12:00:00,62.0,9.0,617.8617,6.0
2018-07-21 13:00:00,62.0,9.0,439.80438,6.0
2018-07-21 14:00:00,62.0,9.0,407.0213,6.0
2018-07-21 15:00:00,62.0,9.0,498.00812,6.0
2018-07-21 16:00:00,62.0,9.0,412.23465,6.0
2018-07-21 17:00:00,62.0,9.0,289.03693,6.0
2018-07-21 18:00:00,62.0,9.0,130.46823,6.0
2018-07-21 19:00:00,62.0,9.0,65.30145,6.0
2018-07-21 20:00:00,62.0,9.0,14.025948,5.0
2018-07-21 21:00:00,62.0,9.0,0.0,4.0
2018-07-21 22:00:00,62.0,9.0,0.0,4.0
2018-07-21 23:00:00,62.0,9.0,0.0,4.0
2018-07-22 00:00:00,62.0,9.0,0.0,4.0
2018-07-22 01:00:00,62.0,9.0,0.0,4.0
2018-07-22 02:00:00,62.0,9.0,0.0,4.0
2018-07-22 03:00:00,62.0,9.0,3.0,4.0
2018-07-22 04:00:00,62.0,9.0,17.286633,5.0
2018-07-22 05:00:00,62.0,9.0,77.59218,6.0
2018-07-22 06:00:00,62.0,9.0,184.48828,6.0
2018-07-22 07:00:00,62.0,9.0,258.59958,6.0
2018-07-22 08:00:00,62.0,9.0,457.23712,6.0
2018-07-22 09:00:00,62.0,9.0,564.1223,6.0
2018-07-22 10:00:00,62.0,9.0,507.16608,6.0
2018-07-22 11:00:00,62.0,9.0,623.3524,6.0
2018-07-22 12:00:00,62.0,9.0,708.3261,6.0
2018-07-22 13:00:00,62.0,9.0,661.54626,6.0
2018-07-22 14:00:00,62.0,9.0,659.2478,6.0
2018-07-22 15:00:00,62.0,9.0,549.71313,6.0
2018-07-22 16:00:00,62.0,9.0,278.11407,6.0
2018-07-22 17:00:00,62.0,9.0,139.69829,6.0
2018-07-22 18:00:00,62.0,9.0,109.60458,6.0
2018-07-22 19:00:00,62.0,9.0,67.023254,6.0
2018-07-22 20:00:00,62.0,9.0,40.60202,6.0
2018-07-22 21:00:00,62.0,9.0,0.0,4.0
2018-07-22 22:00:00,62.0,9.0,0.0,4.0
2018-07-22 23:00:00,62.0,9.0,0.0,4.0
2018-07-23 00:00:00,62.0,9.0,0.0,4.0
2018-07-23 01:00:00,62.0,9.0,0.0,4.0
2018-07-23 02:00:00,62.0,9.0,0.0,4.0
2018-07-23 03:00:00,62.0,9.0,0.703269,5.0
2018-07-23 04:00:00,62.0,9.0,70.805695,6.0
2018-07-23 05:00:00,62.0,9.0,161.80786,6.0
2018-07-23 06:00:00,62.0,9.0,244.51274,6.0
2018-07-23 07:00:00,62.0,9.0,418.63467,6.0
2018-07-23 08:00:00,62.0,9.0,485.95535,6.0
2018-07-23 09:00:00,62.0,9.0,557.6134,6.0
2018-07-23 10:00:00,62.0,9.0,540.6714,6.0
2018-07-23 11:00:00,62.0,9.0,465.8227,6.0
2018-07-23 12:00:00,62.0,9.0,550.71497,6.0
2018-07-23 13:00:00,62.0,9.0,449.46863,6.0
2018-07-23 14:00:00,62.0,9.0,499.4939,6.0
2018-07-23 15:00:00,62.0,9.0,502.97452,6.0
2018-07-23 16:00:00,62.0,9.0,455.77142,6.0
2018-07-23 17:00:00,62.0,9.0,269.43774,6.0
2018-07-23 18:00:00,62.0,9.0,152.27802,6.0
2018-07-23 19:00:00,62.0,9.0,85.59448,6.0
2018-07-23 20:00:00,62.0,9.0,17.969147,5.0
2018-07-23 21:00:00,62.0,9.0,0.0,4.0
2018-07-23 22:00:00,62.0,9.0,0.0,4.0
2018-07-23 23:00:00,62.0,9.0,0.0,4.0
2018-07-24 00:00:00,62.0,9.0,0.0,4.0
2018-07-24 01:00:00,62.0,9.0,0.0,4.0
2018-07-24 02:00:00,62.0,9.0,0.0,4.0
2018-07-24 03:00:00,62.0,9.0,1.5569191,5.0
2018-07-24 04:00:00,62.0,9.0,60.34503,5.0
2018-07-24 05:00:00,62.0,9.0,152.90027,6.0
2018-07-24 06:00:00,62.0,9.0,245.65266,6.0
2018-07-24 07:00:00,62.0,9.0,394.71167,6.0
2018-07-24 08:00:00,62.0,9.0,538.5201,6.0
2018-07-24 09:00:00,62.0,9.0,631.1151,6.0
2018-07-24 10:00:00,62.0,9.0,642.9436,6.0
2018-07-24 11:00:00,62.0,9.0,436.62933,6.0
2018-07-24 12:00:00,62.0,9.0,229.15314,6.0
2018-07-24 13:00:00,62.0,9.0,242.55672,6.0
2018-07-24 14:00:00,62.0,9.0,158.24702,6.0
2018-07-24 15:00:00,62.0,9.0,210.23419,6.0
2018-07-24 16:00:00,62.0,9.0,295.0268,6.0
2018-07-24 17:00:00,62.0,9.0,196.47359,6.0
2018-07-24 18:00:00,62.0,9.0,148.90881,6.0
2018-07-24 19:00:00,62.0,9.0,82.70827,6.0
2018-07-24 20:00:00,62.0,9.0,9.041639,5.0
2018-07-24 21:00:00,62.0,9.0,0.0,4.0
2018-07-24 22:00:00,62.0,9.0,0.0,4.0
2018-07-24 23:00:00,62.0,9.0,0.0,4.0
2018-07-25 00:00:00,62.0,9.0,0.0,4.0
2018-07-25 01:00:00,62.0,9.0,0.0,4.0
2018-07-25 02:00:00,62.0,9.0,0.0,4.0
2018-07-25 03:00:00,62.0,9.0,2.0,4.0
2018-07-25 04:00:00,62.0,9.0,14.801861,5.0
2018-07-25 05:00:00,62.0,9.0,65.96878,6.0
2018-07-25 06:00:00,62.0,9.0,167.71547,6.0
2018-07-25 07:00:00,62.0,9.0,336.67032,6.0
2018-07-25 08:00:00,62.0,9.0,340.49176,6.0
2018-07-25 09:00:00,62.0,9.0,380.86688,6.0
2018-07-25 10:00:00,62.0,9.0,456.2896,6.0
2018-07-25 11:00:00,62.0,9.0,473.64752,6.0
2018-07-25 12:00:00,62.0,9.0,476.79034,6.0
2018-07-25 13:00:00,62.0,9.0,484.9406,6.0
2018-07-25 14:00:00,62.0,9.0,444.29233,6.0
2018-07-25 15:00:00,62.0,9.0,370.1616,6.0
2018-07-25 16:00:00,62.0,9.0,226.65878,6.0
2018-07-25 17:00:00,62.0,9.0,166.65025,6.0
2018-07-25 18:00:00,62.0,9.0,128.09436,6.0
2018-07-25 19:00:00,62.0,9.0,87.99635,6.0
2018-07-25 20:00:00,62.0,9.0,7.0098076,5.0
2018-07-25 21:00:00,62.0,9.0,0.0,4.0
2018-07-25 22:00:00,62.0,9.0,0.0,4.0
2018-07-25 23:00:00,62.0,9.0,0.0,4.0
2018-07-26 00:00:00,62.0,9.0,0.0,4.0
2018-07-26 01:00:00,62.0,9.0,0.0,4.0
2018-07-26 02:00:00,62.0,9.0,0.0,4.0
2018-07-26 03:00:00,62.0,9.0,2.0,4.0
2018-07-26 04:00:00,62.0,9.0,39.76714,5.0
2018-07-26 05:00:00,62.0,9.0,125.30943,6.0
2018-07-26 06:00:00,62.0,9.0,238.54861,6.0
2018-07-26 07:00:00,62.0,9.0,398.22693,6.0
2018-07-26 08:00:00,62.0,9.0,539.6026,6.0
2018-07-26 09:00:00,62.0,9.0,661.01,6.0
2018-07-26 10:00:00,62.0,9.0,737.8491,6.0
2018-07-26 11:00:00,62.0,9.0,776.85876,6.0
2018-07-26 12:00:00,62.0,9.0,779.1727,6.0
2018-07-26 13:00:00,62.0,9.0,742.5149,6.0
2018-07-26 14:00:00,62.0,9.0,676.78156,6.0
2018-07-26 15:00:00,62.0,9.0,587.10815,6.0
2018-07-26 16:00:00,62.0,9.0,461.95267,6.0
2018-07-26 17:00:00,62.0,9.0,321.73285,6.0
2018-07-26 18:00:00,62.0,9.0,197.61911,6.0
2018-07-26 19:00:00,62.0,9.0,91.782074,6.0
2018-07-26 20:00:00,62.0,9.0,21.018005,5.0
2018-07-26 21:00:00,62.0,9.0,2.115366,5.0
2018-07-26 22:00:00,62.0,9.0,0.0,4.0
2018-07-26 23:00:00,62.0,9.0,0.0,4.0
2018-07-27 00:00:00,62.0,9.0,0.0,4.0
2018-07-27 01:00:00,62.0,9.0,0.0,4.0
2018-07-27 02:00:00,62.0,9.0,0.0,4.0
2018-07-27 03:00:00,62.0,9.0,3.1454859,5.0
2018-07-27 04:00:00,62.0,9.0,48.617058,5.0
2018-07-27 05:00:00,62.0,9.0,149.97318,6.0
2018-07-27 06:00:00,62.0,9.0,259.08032,6.0
2018-07-27 07:00:00,62.0,9.0,411.9809,6.0
2018-07-27 08:00:00,62.0,9.0,537.8354,6.0
2018-07-27 09:00:00,62.0,9.0,650.1594,6.0
2018-07-27 10:00:00,62.0,9.0,728.52844,6.0
2018-07-27 11:00:00,62.0,9.0,765.69165,6.0
2018-07-27 12:00:00,62.0,9.0,775.4762,6.0
2018-07-27 13:00:00,62.0,9.0,736.76575,6.0
2018-07-27 14:00:00,62.0,9.0,674.17444,6.0
2018-07-27 15:00:00,62.0,9.0,583.5099,6.0
2018-07-27 16:00:00,62.0,9.0,479.88837,6.0
2018-07-27 17:00:00,62.0,9.0,344.43536,6.0
2018-07-27 18:00:00,62.0,9.0,218.96512,6.0
2018-07-27 19:00:00,62.0,9.0,101.2623,6.0
2018-07-27 20:00:00,62.0,9.0,19.531982,5.0
2018-07-27 21:00:00,62.0,9.0,0.53985023,5.0
2018-07-27 22:00:00,62.0,9.0,0.0,4.0
2018-07-27 23:00:00,62.0,9.0,0.0,4.0
2018-07-28 00:00:00,62.0,9.0,0.0,4.0
2018-07-28 01:00:00,62.0,9.0,0.0,4.0
2018-07-28 02:00:00,62.0,9.0,0.0,4.0
2018-07-28 03:00:00,62.0,9.0,1.0,4.0
2018-07-28 04:00:00,62.0,9.0,31.957676,5.0
2018-07-28 05:00:00,62.0,9.0,130.5788,6.0
2018-07-28 06:00:00,62.0,9.0,196.60645,6.0
2018-07-28 07:00:00,62.0,9.0,278.97372,6.0
2018-07-28 08:00:00,62.0,9.0,414.2312,6.0
2018-07-28 09:00:00,62.0,9.0,427.39996,6.0
2018-07-28 10:00:00,62.0,9.0,544.2292,6.0
2018-07-28 11:00:00,62.0,9.0,526.3107,6.0
2018-07-28 12:00:00,62.0,9.0,500.2169,6.0
2018-07-28 13:00:00,62.0,9.0,222.97813,6.0
2018-07-28 14:00:00,62.0,9.0,117.87277,6.0
2018-07-28 15:00:00,62.0,9.0,143.8581,6.0
2018-07-28 16:00:00,62.0,9.0,153.36584,6.0
2018-07-28 17:00:00,62.0,9.0,165.68497,6.0
2018-07-28 18:00:00,62.0,9.0,84.462265,6.0
2018-07-28 19:00:00,62.0,9.0,41.30179,6.0
2018-07-28 20:00:00,62.0,9.0,0.0,4.0
2018-07-28 21:00:00,62.0,9.0,0.0,4.0
2018-07-28 22:00:00,62.0,9.0,0.0,4.0
2018-07-28 23:00:00,62.0,9.0,0.0,4.0
2018-07-29 00:00:00,62.0,9.0,0.0,4.0
2018-07-29 01:00:00,62.0,9.0,0.0,4.0
2018-07-29 02:00:00,62.0,9.0,0.0,4.0
2018-07-29 03:00:00,62.0,9.0,1.0,4.0
2018-07-29 04:00:00,62.0,9.0,70.05071,5.0
2018-07-29 05:00:00,62.0,9.0,52.1998,5.0
2018-07-29 06:00:00,62.0,9.0,67.923065,5.0
2018-07-29 07:00:00,62.0,9.0,141.34824,5.0
2018-07-29 08:00:00,62.0,9.0,132.23352,6.0
2018-07-29 09:00:00,62.0,9.0,292.8143,5.0
2018-07-29 10:00:00,62.0,9.0,290.7214,6.0
2018-07-29 11:00:00,62.0,9.0,570.5027,6.0
2018-07-29 12:00:00,62.0,9.0,677.55457,6.0
2018-07-29 13:00:00,62.0,9.0,663.9242,6.0
2018-07-29 14:00:00,62.0,9.0,636.08325,6.0
2018-07-29 15:00:00,62.0,9.0,522.7301,6.0
2018-07-29 16:00:00,62.0,9.0,361.5108,6.0
2018-07-29 17:00:00,62.0,9.0,207.25287,6.0
2018-07-29 18:00:00,62.0,9.0,155.1659,6.0
2018-07-29 19:00:00,62.0,9.0,94.000244,6.0
2018-07-29 20:00:00,62.0,9.0,20.709524,5.0
2018-07-29 21:00:00,62.0,9.0,0.0,4.0
2018-07-29 22:00:00,62.0,9.0,0.0,4.0
2018-07-29 23:00:00,62.0,9.0,0.0,4.0
2018-07-30 00:00:00,62.0,9.0,0.0,4.0
2018-07-30 01:00:00,62.0,9.0,0.0,4.0
2018-07-30 02:00:00,62.0,9.0,0.0,4.0
2018-07-30 03:00:00,62.0,9.0,1.0,4.0
2018-07-30 04:00:00,62.0,9.0,6.4727297,5.0
2018-07-30 05:00:00,62.0,9.0,70.29338,6.0
2018-07-30 06:00:00,62.0,9.0,96.00668,6.0
2018-07-30 07:00:00,62.0,9.0,150.28642,6.0
2018-07-30 08:00:00,62.0,9.0,347.0578,6.0
2018-07-30 09:00:00,62.0,9.0,293.0105,6.0
2018-07-30 10:00:00,62.0,9.0,166.09512,6.0
2018-07-30 11:00:00,62.0,9.0,140.39435,6.0
2018-07-30 12:00:00,62.0,9.0,157.7555,6.0
2018-07-30 13:00:00,62.0,9.0,308.60294,6.0
2018-07-30 14:00:00,62.0,9.0,262.8751,6.0
2018-07-30 15:00:00,62.0,9.0,249.46866,6.0
2018-07-30 16:00:00,62.0,9.0,217.50699,6.0
2018-07-30 17:00:00,62.0,9.0,147.43945,6.0
2018-07-30 18:00:00,62.0,9.0,93.67891,6.0
2018-07-30 19:00:00,62.0,9.0,43.16512,5.0
2018-07-30 20:00:00,62.0,9.0,5.294401,5.0
2018-07-30 21:00:00,62.0,9.0,0.0,4.0
2018-07-30 22:00:00,62.0,9.0,0.0,4.0
2018-07-30 23:00:00,62.0,9.0,0.0,4.0
2018-07-31 00:00:00,62.0,9.0,0.0,4.0
2018-07-31 01:00:00,62.0,9.0,0.0,4.0
2018-07-31 02:00:00,62.0,9.0,0.0,4.0
2018-07-31 03:00:00,62.0,9.0,1.0,4.0
2018-07-31 04:00:00,62.0,9.0,26.718697,5.0
2018-07-31 05:00:00,62.0,9.0,65.487404,5.0
2018-07-31 06:00:00,62.0,9.0,87.13629,5.0
2018-07-31 07:00:00,62.0,9.0,141.40454,5.0
2018-07-31 08:00:00,62.0,9.0,232.02332,5.0
2018-07-31 09:00:00,62.0,9.0,213.93047,6.0
2018-07-31 10:00:00,62.0,9.0,216.53253,6.0
2018-07-31 11:00:00,62.0,9.0,474.5261,6.0
2018-07-31 12:00:00,62.0,9.0,204.4269,6.0
2018-07-31 13:00:00,62.0,9.0,190.75143,6.0
2018-07-31 14:00:00,62.0,9.0,136.07211,6.0
2018-07-31 15:00:00,62.0,9.0,215.04163,6.0
2018-07-31 16:00:00,62.0,9.0,163.9504,6.0
2018-07-31 17:00:00,62.0,9.0,135.28848,6.0
2018-07-31 18:00:00,62.0,9.0,75.83243,6.0
2018-07-31 19:00:00,62.0,9.0,7.8619614,5.0
2018-07-31 20:00:00,62.0,9.0,0.0,4.0
2018-07-31 21:00:00,62.0,9.0,0.0,4.0
2018-07-31 22:00:00,62.0,9.0,0.0,4.0
2018-07-31 23:00:00,62.0,9.0,0.0,4.0
2018-08-01 00:00:00,62.0,9.0,0.0,4.0
2018-08-01 01:00:00,62.0,9.0,0.0,4.0
2018-08-01 02:00:00,62.0,9.0,0.0,4.0
2018-08-01 03:00:00,62.0,9.0,0.0,4.0
2018-08-01 04:00:00,62.0,9.0,27.0,4.0
2018-08-01 05:00:00,62.0,9.0,53.576168,5.0
2018-08-01 06:00:00,62.0,9.0,138.4476,6.0
2018-08-01 07:00:00,62.0,9.0,222.90369,6.0
2018-08-01 08:00:00,62.0,9.0,339.53952,6.0
2018-08-01 09:00:00,62.0,9.0,377.44254,6.0
2018-08-01 10:00:00,62.0,9.0,417.08057,6.0
2018-08-01 11:00:00,62.0,9.0,664.23724,6.0
2018-08-01 12:00:00,62.0,9.0,719.0775,6.0
2018-08-01 13:00:00,62.0,9.0,512.05255,6.0
2018-08-01 14:00:00,62.0,9.0,489.6881,6.0
2018-08-01 15:00:00,62.0,9.0,527.7136,6.0
2018-08-01 16:00:00,62.0,9.0,432.29095,6.0
2018-08-01 17:00:00,62.0,9.0,270.6733,6.0
2018-08-01 18:00:00,62.0,9.0,168.37822,6.0
2018-08-01 19:00:00,62.0,9.0,77.56059,6.0
2018-08-01 20:00:00,62.0,9.0,12.059158,5.0
2018-08-01 21:00:00,62.0,9.0,0.0,4.0
2018-08-01 22:00:00,62.0,9.0,0.0,4.0
2018-08-01 23:00:00,62.0,9.0,0.0,4.0
2018-08-02 00:00:00,62.0,9.0,0.0,4.0
2018-08-02 01:00:00,62.0,9.0,0.0,4.0
2018-08-02 02:00:00,62.0,9.0,0.0,4.0
2018-08-02 03:00:00,62.0,9.0,0.0,4.0
2018-08-02 04:00:00,62.0,9.0,8.780172,5.0
2018-08-02 05:00:00,62.0,9.0,69.27205,6.0
2018-08-02 06:00:00,62.0,9.0,110.34076,6.0
2018-08-02 07:00:00,62.0,9.0,169.08484,6.0
2018-08-02 08:00:00,62.0,9.0,158.26038,6.0
2018-08-02 09:00:00,62.0,9.0,198.78401,6.0
2018-08-02 10:00:00,62.0,9.0,205.48459,6.0
2018-08-02 11:00:00,62.0,9.0,180.82619,6.0
2018-08-02 12:00:00,62.0,9.0,200.0874,6.0
2018-08-02 13:00:00,62.0,9.0,443.02542,6.0
2018-08-02 14:00:00,62.0,9.0,263.90118,6.0
2018-08-02 15:00:00,62.0,9.0,332.44986,6.0
2018-08-02 16:00:00,62.0,9.0,268.35547,6.0
2018-08-02 17:00:00,62.0,9.0,191.31131,6.0
2018-08-02 18:00:00,62.0,9.0,126.33075,6.0
2018-08-02 19:00:00,62.0,9.0,67.319824,6.0
2018-08-02 20:00:00,62.0,9.0,2.9695415,5.0
2018-08-02 21:00:00,62.0,9.0,0.0,4.0
2018-08-02 22:00:00,62.0,9.0,0.0,4.0
2018-08-02 23:00:00,62.0,9.0,0.0,4.0
2018-08-03 00:00:00,62.0,9.0,0.0,4.0
2018-08-03 01:00:00,62.0,9.0,0.0,4.0
2018-08-03 02:00:00,62.0,9.0,0.0,4.0
2018-08-03 03:00:00,62.0,9.0,0.0,4.0
2018-08-03 04:00:00,62.0,9.0,2.931881,5.0
2018-08-03 05:00:00,62.0,9.0,81.06624,6.0
2018-08-03 06:00:00,62.0,9.0,164.31616,6.0
2018-08-03 07:00:00,62.0,9.0,312.52783,6.0
2018-08-03 08:00:00,62.0,9.0,320.42117,6.0
2018-08-03 09:00:00,62.0,9.0,351.47205,6.0
2018-08-03 10:00:00,62.0,9.0,324.3589,6.0
2018-08-03 11:00:00,62.0,9.0,246.09827,6.0
2018-08-03 12:00:00,62.0,9.0,301.4661,6.0
2018-08-03 13:00:00,62.0,9.0,341.78888,6.0
2018-08-03 14:00:00,62.0,9.0,251.64473,6.0
2018-08-03 15:00:00,62.0,9.0,88.592224,6.0
2018-08-03 16:00:00,62.0,9.0,145.65057,6.0
2018-08-03 17:00:00,62.0,9.0,96.908676,6.0
2018-08-03 18:00:00,62.0,9.0,95.134,6.0
2018-08-03 19:00:00,62.0,9.0,40.437347,6.0
2018-08-03 20:00:00,62.0,9.0,0.0,4.0
2018-08-03 21:00:00,62.0,9.0,0.0,4.0
2018-08-03 22:00:00,62.0,9.0,0.0,4.0
2018-08-03 23:00:00,62.0,9.0,0.0,4.0
2018-08-04 00:00:00,62.0,9.0,0.0,4.0
2018-08-04 01:00:00,62.0,9.0,0.0,4.0
2018-08-04 02:00:00,62.0,9.0,0.0,4.0
2018-08-04 03:00:00,62.0,9.0,0.0,4.0
2018-08-04 04:00:00,62.0,9.0,7.650339,5.0
2018-08-04 05:00:00,62.0,9.0,71.870834,5.0
2018-08-04 06:00:00,62.0,9.0,151.78375,6.0
2018-08-04 07:00:00,62.0,9.0,237.55823,6.0
2018-08-04 08:00:00,62.0,9.0,328.79892,6.0
2018-08-04 09:00:00,62.0,9.0,451.12128,6.0
2018-08-04 10:00:00,62.0,9.0,445.0943,6.0
2018-08-04 11:00:00,62.0,9.0,530.7968,6.0
2018-08-04 12:00:00,62.0,9.0,470.27173,6.0
2018-08-04 13:00:00,62.0,9.0,408.1461,6.0
2018-08-04 14:00:00,62.0,9.0,310.57642,6.0
2018-08-04 15:00:00,62.0,9.0,301.54233,6.0
2018-08-04 16:00:00,62.0,9.0,178.80936,6.0
2018-08-04 17:00:00,62.0,9.0,132.8408,5.0
2018-08-04 18:00:00,62.0,9.0,92.61281,6.0
2018-08-04 19:00:00,62.0,9.0,20.665054,5.0
2018-08-04 20:00:00,62.0,9.0,1.0812807,5.0
2018-08-04 21:00:00,62.0,9.0,0.0,4.0
2018-08-04 22:00:00,62.0,9.0,0.0,4.0
2018-08-04 23:00:00,62.0,9.0,0.0,4.0
2018-08-05 00:00:00,62.0,9.0,0.0,4.0
2018-08-05 01:00:00,62.0,9.0,0.0,4.0
2018-08-05 02:00:00,62.0,9.0,0.0,4.0
2018-08-05 03:00:00,62.0,9.0,0.0,4.0
2018-08-05 04:00:00,62.0,9.0,24.22696,5.0
2018-08-05 05:00:00,62.0,9.0,111.61177,6.0
2018-08-05 06:00:00,62.0,9.0,202.32617,6.0
2018-08-05 07:00:00,62.0,9.0,320.3598,6.0
2018-08-05 08:00:00,62.0,9.0,359.15298,6.0
2018-08-05 09:00:00,62.0,9.0,358.27774,6.0
2018-08-05 10:00:00,62.0,9.0,371.83527,6.0
2018-08-05 11:00:00,62.0,9.0,532.459,6.0
2018-08-05 12:00:00,62.0,9.0,624.0459,6.0
2018-08-05 13:00:00,62.0,9.0,617.7448,6.0
2018-08-05 14:00:00,62.0,9.0,610.10455,6.0
2018-08-05 15:00:00,62.0,9.0,579.64984,6.0
2018-08-05 16:00:00,62.0,9.0,386.5882,6.0
2018-08-05 17:00:00,62.0,9.0,272.37445,6.0
2018-08-05 18:00:00,62.0,9.0,144.91696,6.0
2018-08-05 19:00:00,62.0,9.0,86.825714,6.0
2018-08-05 20:00:00,62.0,9.0,4.7035036,5.0
2018-08-05 21:00:00,62.0,9.0,0.0,4.0
2018-08-05 22:00:00,62.0,9.0,0.0,4.0
2018-08-05 23:00:00,62.0,9.0,0.0,4.0
2018-08-06 00:00:00,62.0,9.0,0.0,4.0
2018-08-06 01:00:00,62.0,9.0,0.0,4.0
2018-08-06 02:00:00,62.0,9.0,0.0,4.0
2018-08-06 03:00:00,62.0,9.0,0.0,4.0
2018-08-06 04:00:00,62.0,9.0,27.970078,5.0
2018-08-06 05:00:00,62.0,9.0,87.6859,6.0
2018-08-06 06:00:00,62.0,9.0,138.9301,6.0
2018-08-06 07:00:00,62.0,9.0,295.60858,6.0
2018-08-06 08:00:00,62.0,9.0,400.98218,6.0
2018-08-06 09:00:00,62.0,9.0,514.49963,6.0
2018-08-06 10:00:00,62.0,9.0,632.5136,6.0
2018-08-06 11:00:00,62.0,9.0,561.4896,6.0
2018-08-06 12:00:00,62.0,9.0,502.42773,6.0
2018-08-06 13:00:00,62.0,9.0,395.44397,6.0
2018-08-06 14:00:00,62.0,9.0,394.9359,6.0
2018-08-06 15:00:00,62.0,9.0,347.86038,6.0
2018-08-06 16:00:00,62.0,9.0,257.66812,6.0
2018-08-06 17:00:00,62.0,9.0,175.8199,6.0
2018-08-06 18:00:00,62.0,9.0,83.61453,6.0
2018-08-06 19:00:00,62.0,9.0,44.552917,6.0
2018-08-06 20:00:00,62.0,9.0,0.0,4.0
2018-08-06 21:00:00,62.0,9.0,0.0,4.0
2018-08-06 22:00:00,62.0,9.0,0.0,4.0
2018-08-06 23:00:00,62.0,9.0,0.0,4.0
2018-08-07 00:00:00,62.0,9.0,0.0,4.0
2018-08-07 01:00:00,62.0,9.0,0.0,4.0
2018-08-07 02:00:00,62.0,9.0,0.0,4.0
2018-08-07 03:00:00,62.0,9.0,0.0,4.0
2018-08-07 04:00:00,62.0,9.0,21.740154,5.0
2018-08-07 05:00:00,62.0,9.0,74.35312,6.0
2018-08-07 06:00:00,62.0,9.0,139.03061,3.0
2018-08-07 07:00:00,62.0,9.0,352.59885,6.0
2018-08-07 08:00:00,62.0,9.0,513.0664,6.0
2018-08-07 09:00:00,62.0,9.0,628.2648,6.0
2018-08-07 10:00:00,62.0,9.0,659.72144,6.0
2018-08-07 11:00:00,62.0,9.0,546.32385,6.0
2018-08-07 12:00:00,62.0,9.0,526.5764,6.0
2018-08-07 13:00:00,62.0,9.0,411.48233,6.0
2018-08-07 14:00:00,62.0,9.0,299.1605,6.0
2018-08-07 15:00:00,62.0,9.0,360.97522,6.0
2018-08-07 16:00:00,62.0,9.0,312.54675,6.0
2018-08-07 17:00:00,62.0,9.0,238.51654,6.0
2018-08-07 18:00:00,62.0,9.0,130.31895,6.0
2018-08-07 19:00:00,62.0,9.0,74.872574,6.0
2018-08-07 20:00:00,62.0,9.0,4.318411,5.0
2018-08-07 21:00:00,62.0,9.0,0.0,4.0
2018-08-07 22:00:00,62.0,9.0,0.0,4.0
2018-08-07 23:00:00,62.0,9.0,0.0,4.0
2018-08-08 00:00:00,62.0,9.0,0.0,4.0
2018-08-08 01:00:00,62.0,9.0,0.0,4.0
2018-08-08 02:00:00,62.0,9.0,0.0,4.0
2018-08-08 03:00:00,62.0,9.0,0.0,4.0
2018-08-08 04:00:00,62.0,9.0,5.1938324,5.0
2018-08-08 05:00:00,62.0,9.0,30.485909,5.0
2018-08-08 06:00:00,62.0,9.0,98.790924,6.0
2018-08-08 07:00:00,62.0,9.0,162.88431,6.0
2018-08-08 08:00:00,62.0,9.0,227.80106,6.0
2018-08-08 09:00:00,62.0,9.0,192.76167,6.0
2018-08-08 10:00:00,62.0,9.0,154.25615,6.0
2018-08-08 11:00:00,62.0,9.0,186.63278,6.0
2018-08-08 12:00:00,62.0,9.0,163.11424,6.0
2018-08-08 13:00:00,62.0,9.0,133.10008,6.0
2018-08-08 14:00:00,62.0,9.0,104.7021,6.0
2018-08-08 15:00:00,62.0,9.0,119.48178,6.0
2018-08-08 16:00:00,62.0,9.0,119.03415,5.0
2018-08-08 17:00:00,62.0,9.0,97.171005,6.0
2018-08-08 18:00:00,62.0,9.0,42.457485,5.0
2018-08-08 19:00:00,62.0,9.0,2.229269,5.0
2018-08-08 20:00:00,62.0,9.0,0.0,4.0
2018-08-08 21:00:00,62.0,9.0,0.0,4.0
2018-08-08 22:00:00,62.0,9.0,0.0,4.0
2018-08-08 23:00:00,62.0,9.0,0.0,4.0
2018-08-09 00:00:00,62.0,9.0,0.0,4.0
2018-08-09 01:00:00,62.0,9.0,0.0,4.0
2018-08-09 02:00:00,62.0,9.0,0.0,4.0
2018-08-09 03:00:00,62.0,9.0,0.0,4.0
2018-08-09 04:00:00,62.0,9.0,24.98264,5.0
2018-08-09 05:00:00,62.0,9.0,67.20413,6.0
2018-08-09 06:00:00,62.0,9.0,143.874,6.0
2018-08-09 07:00:00,62.0,9.0,336.25415,6.0
2018-08-09 08:00:00,62.0,9.0,429.7657,6.0
2018-08-09 09:00:00,62.0,9.0,599.6969,6.0
2018-08-09 10:00:00,62.0,9.0,643.8064,6.0
